code,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len
'MUSCLE_diversified_replicate.abc.377.afa', 69.4, 16.192, 9.529, 2.043, 4.586, 53.243, 96, 1.371, 51.573, 10, 3, 6, 1, 3, 0, 77, 7, 0, 0, 0, 0, 2, 12, 25, 940, 1896, 988, 280, 107
'MUSCLE_diversified_replicate.abc.381.afa', 73.557, 16.324, 5.714, 2.814, 5.557, 59.471, 100, 1.429, 47.04, 8, 0, 5, 0, 5, 0, 82, 4, 0, 0, 0, 0, 1, 12, 30, 1028, 2307, 1053, 280, 107
'MUSCLE_diversified_replicate.abc.385.afa', 75.471, 16.453, 6.671, 6.343, 4.6, 57.857, 94, 1.343, 53.34, 5, 1, 6, 0, 7, 0, 76, 5, 0, 0, 0, 0, 0, 9, 29, 1129, 2752, 925, 280, 107
'MUSCLE_diversified_replicate.abc.389.afa', 76.086, 15.098, 10.214, 6.343, 5.514, 54.014, 98, 1.4, 53.255, 7, 1, 3, 0, 4, 0, 84, 7, 0, 0, 0, 0, 1, 13, 30, 965, 2408, 923, 280, 107
'MUSCLE_diversified_replicate.abc.393.afa', 72.729, 15.588, 8.586, 7.186, 4.6, 52.357, 95, 1.357, 49.884, 9, 1, 6, 1, 3, 1, 77, 4, 0, 0, 0, 0, 0, 9, 31, 938, 2368, 806, 280, 107
'MUSCLE_diversified_replicate.abc.397.afa', 72.657, 16.182, 6.614, 4.657, 5.614, 55.771, 95, 1.357, 55.295, 6, 0, 5, 0, 4, 0, 80, 8, 0, 0, 0, 0, 2, 11, 28, 1011, 2060, 1299, 280, 107
'MUSCLE_diversified_replicate.abc.41.afa', 73.714, 15.543, 10.314, 6.4, 3.857, 53.143, 90, 1.286, 53.289, 4, 0, 5, 0, 8, 2, 73, 4, 0, 0, 0, 0, 0, 10, 32, 974, 2245, 1425, 280, 107
'MUSCLE_diversified_replicate.abc.45.afa', 75.286, 15.869, 6.5, 7.371, 5.543, 55.871, 91, 1.3, 52.758, 3, 1, 7, 0, 5, 1, 76, 5, 0, 0, 0, 0, 0, 10, 32, 1051, 2434, 1093, 280, 107
'MUSCLE_diversified_replicate.abc.49.afa', 74.529, 14.917, 11.914, 4.529, 6.371, 51.714, 96, 1.371, 50.667, 7, 2, 5, 0, 3, 0, 81, 9, 0, 0, 0, 0, 2, 11, 31, 915, 2249, 1237, 280, 107
'MUSCLE_diversified_replicate.abc.5.afa', 71.786, 16.113, 7.514, 2.857, 5.586, 55.829, 100, 1.429, 47.05, 10, 0, 7, 0, 7, 0, 76, 8, 0, 0, 0, 0, 2, 13, 29, 967, 2246, 984, 280, 107
'MUSCLE_diversified_replicate.abc.53.afa', 76.471, 15.231, 10.357, 5.586, 5.457, 55.071, 97, 1.386, 50.247, 8, 1, 7, 0, 4, 0, 78, 8, 0, 0, 0, 0, 0, 10, 32, 986, 2455, 1418, 280, 107
'MUSCLE_diversified_replicate.abc.57.afa', 71.971, 15.544, 8.543, 6.529, 4.671, 52.229, 101, 1.443, 49.97, 11, 1, 5, 1, 6, 0, 79, 6, 0, 0, 0, 0, 0, 9, 30, 918, 2252, 871, 280, 107
'MUSCLE_diversified_replicate.abc.61.afa', 72.786, 15.837, 9.3, 6.457, 4.5, 52.529, 98, 1.4, 52.163, 8, 1, 5, 0, 4, 0, 81, 7, 0, 0, 0, 0, 0, 10, 31, 980, 1999, 1545, 280, 107
'MUSCLE_diversified_replicate.abc.65.afa', 77.243, 15.104, 11.114, 7.3, 5.514, 53.314, 93, 1.329, 51.968, 6, 1, 5, 1, 4, 0, 78, 8, 0, 0, 0, 0, 1, 12, 30, 981, 2500, 1304, 280, 107
'MUSCLE_diversified_replicate.abc.69.afa', 75.371, 15.546, 12.043, 7.414, 3.786, 52.129, 100, 1.429, 50.14, 7, 0, 5, 0, 7, 0, 81, 8, 0, 0, 0, 0, 1, 15, 29, 1025, 2314, 1289, 280, 107
'MUSCLE_diversified_replicate.abc.73.afa', 79.086, 15.182, 11.286, 7.286, 5.314, 55.2, 91, 1.3, 55.418, 12, 0, 4, 0, 2, 0, 73, 8, 0, 0, 0, 0, 0, 11, 28, 1070, 2625, 1363, 280, 107
'MUSCLE_diversified_replicate.abc.77.afa', 72.657, 15.948, 6.5, 6.414, 4.686, 55.057, 99, 1.414, 53.535, 6, 1, 5, 0, 5, 0, 83, 6, 0, 0, 0, 0, 0, 9, 31, 981, 2303, 936, 280, 107
'MUSCLE_diversified_replicate.abc.81.afa', 72.843, 15.742, 8.486, 5.686, 3.686, 54.986, 99, 1.414, 51.747, 8, 0, 5, 0, 5, 0, 81, 8, 0, 0, 0, 0, 0, 11, 29, 959, 2084, 1279, 280, 107
'MUSCLE_diversified_replicate.abc.85.afa', 74.457, 15.71, 9.386, 5.443, 5.486, 54.143, 95, 1.357, 56.158, 6, 1, 3, 0, 3, 0, 83, 10, 0, 0, 0, 0, 1, 13, 30, 1009, 2290, 1001, 280, 107
'MUSCLE_diversified_replicate.abc.89.afa', 72.671, 15.711, 7.514, 5.414, 6.329, 53.414, 92, 1.314, 50.217, 7, 1, 5, 0, 3, 0, 77, 7, 0, 0, 0, 0, 1, 12, 31, 938, 1946, 1467, 280, 107
'MUSCLE_diversified_replicate.abc.9.afa', 70.857, 15.577, 10.343, 6.414, 5.529, 48.571, 97, 1.386, 48.103, 9, 2, 6, 1, 4, 0, 78, 5, 0, 0, 0, 0, 0, 10, 33, 891, 2246, 981, 280, 107
'MUSCLE_diversified_replicate.abc.93.afa', 73.786, 15.853, 6.786, 4.571, 6.429, 56.0, 95, 1.357, 52.347, 8, 0, 6, 0, 4, 1, 77, 6, 0, 0, 0, 0, 2, 11, 32, 1009, 2200, 1416, 280, 107
'MUSCLE_diversified_replicate.abc.97.afa', 70.143, 16.092, 8.614, 5.443, 3.8, 52.286, 100, 1.429, 49.63, 5, 2, 6, 1, 5, 2, 84, 7, 0, 0, 0, 0, 0, 9, 32, 930, 1838, 1328, 280, 107
'MUSCLE_diversified_replicate.acb.10.afa', 73.629, 15.493, 8.443, 4.671, 5.443, 55.071, 99, 1.414, 48.313, 9, 1, 6, 0, 6, 0, 78, 6, 0, 0, 0, 0, 0, 9, 33, 943, 2499, 795, 280, 107
'MUSCLE_diversified_replicate.acb.102.afa', 71.971, 15.891, 7.643, 4.714, 4.614, 55.0, 105, 1.5, 47.162, 11, 0, 8, 1, 6, 0, 80, 6, 0, 0, 0, 0, 0, 9, 34, 975, 2371, 804, 280, 107
'MUSCLE_diversified_replicate.acb.106.afa', 79.157, 14.878, 9.486, 9.1, 5.586, 54.986, 95, 1.357, 55.6, 5, 0, 5, 0, 7, 2, 78, 7, 0, 0, 0, 0, 0, 10, 32, 1031, 2635, 1479, 280, 107
'MUSCLE_diversified_replicate.acb.110.afa', 70.9, 16.188, 9.429, 4.486, 4.571, 52.414, 98, 1.4, 50.214, 8, 1, 5, 0, 3, 0, 82, 9, 0, 0, 0, 0, 1, 12, 30, 990, 2032, 1200, 280, 107
'MUSCLE_diversified_replicate.acb.114.afa', 77.514, 14.987, 10.386, 6.343, 5.557, 55.229, 91, 1.3, 52.44, 10, 1, 4, 2, 3, 0, 74, 7, 0, 0, 0, 0, 1, 13, 28, 997, 2524, 1227, 280, 107
'MUSCLE_diversified_replicate.acb.118.afa', 74.514, 15.148, 10.229, 7.286, 3.729, 53.271, 94, 1.343, 55.202, 6, 1, 5, 0, 5, 1, 78, 6, 0, 0, 0, 0, 0, 11, 29, 931, 2312, 1289, 280, 107
'MUSCLE_diversified_replicate.acb.122.afa', 77.029, 15.523, 11.114, 5.5, 4.586, 55.829, 95, 1.357, 54.663, 6, 1, 7, 0, 5, 0, 77, 6, 0, 0, 0, 0, 1, 13, 29, 1028, 2425, 1283, 280, 107
'MUSCLE_diversified_replicate.acb.126.afa', 74.514, 16.382, 5.8, 8.257, 3.671, 56.786, 93, 1.329, 58.634, 6, 0, 7, 0, 4, 1, 76, 5, 0, 0, 0, 0, 0, 10, 31, 1100, 2243, 1301, 280, 107
'MUSCLE_diversified_replicate.acb.130.afa', 72.871, 16.024, 7.643, 4.643, 5.543, 55.043, 97, 1.386, 50.144, 5, 0, 7, 0, 7, 0, 78, 6, 0, 0, 0, 0, 1, 14, 28, 1007, 2067, 1374, 280, 107
'MUSCLE_diversified_replicate.acb.134.afa', 75.5, 14.963, 10.386, 8.071, 5.5, 51.543, 94, 1.343, 51.362, 6, 1, 3, 1, 2, 1, 83, 5, 0, 0, 0, 0, 1, 13, 28, 950, 2368, 1246, 280, 107
'MUSCLE_diversified_replicate.acb.138.afa', 74.643, 15.376, 7.529, 7.357, 3.757, 56.0, 91, 1.3, 51.978, 9, 1, 5, 1, 4, 0, 73, 4, 0, 0, 0, 0, 0, 9, 30, 956, 2496, 1121, 280, 107
'MUSCLE_diversified_replicate.acb.14.afa', 70.886, 16.445, 5.614, 5.643, 4.629, 55.0, 101, 1.443, 51.158, 7, 0, 7, 0, 4, 0, 83, 5, 0, 0, 0, 0, 0, 9, 30, 976, 2259, 849, 280, 107
'MUSCLE_diversified_replicate.acb.142.afa', 74.3, 15.057, 11.286, 6.314, 5.557, 51.143, 96, 1.371, 48.271, 11, 1, 3, 0, 3, 0, 79, 7, 0, 0, 0, 0, 1, 14, 26, 898, 2242, 922, 280, 107
'MUSCLE_diversified_replicate.acb.146.afa', 71.029, 15.792, 8.543, 6.457, 3.814, 52.214, 93, 1.329, 50.086, 6, 1, 5, 0, 8, 1, 74, 6, 0, 0, 0, 0, 0, 9, 29, 934, 2003, 1229, 280, 107
'MUSCLE_diversified_replicate.acb.150.afa', 73.586, 15.162, 11.114, 4.6, 5.571, 52.3, 96, 1.371, 47.927, 9, 1, 5, 0, 6, 0, 76, 7, 0, 0, 0, 0, 0, 11, 32, 914, 2570, 596, 280, 107
'MUSCLE_diversified_replicate.acb.154.afa', 77.329, 15.036, 12.071, 5.486, 7.357, 52.414, 91, 1.3, 53.22, 7, 0, 5, 0, 5, 1, 74, 8, 0, 0, 0, 0, 1, 12, 30, 1001, 2630, 1052, 280, 107
'MUSCLE_diversified_replicate.acb.158.afa', 76.071, 14.851, 10.143, 5.414, 7.271, 53.243, 96, 1.371, 50.375, 4, 0, 5, 1, 5, 1, 82, 8, 0, 0, 0, 0, 1, 12, 31, 922, 2304, 1344, 280, 107
'MUSCLE_diversified_replicate.acb.162.afa', 75.186, 15.305, 9.329, 7.271, 5.557, 53.029, 95, 1.357, 49.358, 6, 0, 7, 1, 6, 1, 76, 5, 0, 0, 0, 0, 1, 12, 27, 967, 2178, 1540, 280, 107
'MUSCLE_diversified_replicate.acb.166.afa', 72.757, 15.871, 10.429, 4.486, 5.486, 52.357, 97, 1.386, 47.103, 8, 1, 5, 1, 4, 0, 80, 6, 0, 0, 0, 0, 1, 13, 27, 959, 2266, 787, 280, 107
'MUSCLE_diversified_replicate.acb.170.afa', 71.757, 15.925, 8.357, 4.671, 5.5, 53.229, 100, 1.429, 47.81, 8, 2, 7, 0, 2, 0, 83, 6, 0, 0, 0, 0, 2, 11, 33, 944, 1687, 1721, 280, 107
'MUSCLE_diversified_replicate.acb.174.afa', 74.371, 15.513, 9.329, 5.371, 5.543, 54.129, 99, 1.414, 49.232, 4, 0, 5, 0, 5, 0, 85, 8, 0, 0, 0, 0, 3, 12, 28, 960, 2170, 1368, 280, 107
'MUSCLE_diversified_replicate.acb.178.afa', 77.2, 14.919, 9.271, 9.171, 5.414, 53.343, 96, 1.371, 52.042, 5, 1, 6, 0, 4, 0, 81, 6, 0, 0, 0, 0, 0, 9, 32, 971, 2700, 1018, 280, 107
'MUSCLE_diversified_replicate.acb.18.afa', 76.229, 15.253, 10.271, 6.4, 5.543, 54.014, 98, 1.4, 49.031, 5, 1, 6, 1, 5, 0, 82, 6, 0, 0, 0, 0, 1, 12, 29, 968, 2434, 1164, 280, 107
'MUSCLE_diversified_replicate.acb.182.afa', 72.5, 16.258, 7.357, 6.471, 4.486, 54.186, 100, 1.429, 48.37, 9, 0, 6, 0, 5, 0, 80, 6, 0, 0, 0, 0, 0, 9, 33, 1003, 2299, 1102, 280, 107
'MUSCLE_diversified_replicate.acb.186.afa', 76.3, 15.462, 10.386, 5.571, 4.671, 55.671, 93, 1.329, 54.172, 7, 1, 4, 1, 6, 0, 76, 10, 0, 0, 0, 0, 1, 14, 24, 1002, 2239, 1371, 280, 107
'MUSCLE_diversified_replicate.acb.190.afa', 75.471, 15.459, 8.671, 7.314, 4.529, 54.957, 100, 1.429, 47.32, 12, 1, 6, 1, 3, 0, 79, 9, 0, 0, 0, 0, 1, 12, 32, 990, 2561, 1041, 280, 107
'MUSCLE_diversified_replicate.acb.194.afa', 72.714, 15.811, 10.429, 3.6, 5.5, 53.186, 92, 1.314, 51.457, 8, 2, 5, 0, 1, 0, 78, 7, 0, 0, 0, 0, 1, 13, 31, 967, 2064, 1351, 280, 107
'MUSCLE_diversified_replicate.acb.198.afa', 74.6, 15.546, 9.414, 3.714, 6.414, 55.057, 92, 1.314, 49.728, 5, 1, 5, 0, 3, 1, 79, 8, 0, 0, 0, 0, 1, 14, 26, 961, 2252, 1056, 280, 107
'MUSCLE_diversified_replicate.acb.2.afa', 72.9, 15.524, 8.629, 6.243, 6.343, 51.686, 103, 1.471, 47.097, 6, 1, 4, 0, 6, 0, 87, 7, 0, 0, 0, 0, 1, 13, 28, 943, 1889, 1416, 280, 107
'MUSCLE_diversified_replicate.acb.202.afa', 73.786, 16.503, 6.829, 6.514, 4.614, 55.829, 95, 1.357, 54.137, 7, 2, 6, 0, 4, 0, 78, 7, 0, 0, 0, 0, 0, 10, 27, 1096, 2384, 1118, 280, 107
'MUSCLE_diversified_replicate.acb.206.afa', 69.157, 16.205, 5.729, 6.543, 3.714, 53.171, 100, 1.429, 51.14, 7, 0, 8, 0, 6, 1, 79, 7, 0, 0, 0, 0, 0, 11, 31, 922, 1752, 1360, 280, 107
'MUSCLE_diversified_replicate.acb.210.afa', 71.871, 15.607, 9.514, 5.5, 5.543, 51.314, 98, 1.4, 51.531, 8, 3, 7, 0, 4, 1, 79, 10, 0, 0, 0, 0, 1, 12, 29, 943, 1934, 1176, 280, 107
'MUSCLE_diversified_replicate.acb.214.afa', 75.329, 15.475, 8.629, 6.314, 4.7, 55.686, 95, 1.357, 49.853, 9, 0, 4, 0, 3, 1, 79, 5, 0, 0, 0, 0, 1, 12, 30, 976, 2181, 1549, 280, 107
'MUSCLE_diversified_replicate.acb.218.afa', 76.371, 14.884, 11.286, 7.286, 5.5, 52.3, 99, 1.414, 45.758, 6, 1, 6, 0, 5, 0, 82, 9, 0, 0, 0, 0, 2, 11, 33, 929, 2453, 1036, 280, 107
'MUSCLE_diversified_replicate.acb.22.afa', 72.414, 15.78, 6.557, 6.143, 6.5, 53.214, 97, 1.386, 51.351, 3, 1, 4, 1, 4, 0, 86, 6, 0, 0, 0, 0, 1, 11, 33, 952, 2213, 1061, 280, 107
'MUSCLE_diversified_replicate.acb.222.afa', 72.571, 16.049, 8.429, 5.543, 4.614, 53.986, 103, 1.471, 53.068, 6, 2, 5, 0, 5, 0, 87, 6, 0, 0, 0, 0, 2, 12, 28, 1007, 2044, 1312, 280, 107
'MUSCLE_diversified_replicate.acb.226.afa', 73.671, 15.62, 7.571, 6.514, 4.557, 55.029, 102, 1.457, 48.843, 10, 0, 8, 0, 4, 0, 80, 6, 0, 0, 0, 0, 0, 9, 32, 980, 2380, 1105, 280, 107
'MUSCLE_diversified_replicate.acb.230.afa', 72.6, 15.203, 9.471, 6.357, 6.357, 50.414, 97, 1.386, 48.175, 8, 3, 5, 0, 4, 0, 80, 6, 1, 0, 0, 0, 3, 11, 29, 890, 2068, 1282, 280, 107
'MUSCLE_diversified_replicate.acb.234.afa', 73.514, 15.435, 7.529, 8.157, 4.6, 53.229, 96, 1.371, 52.875, 7, 1, 6, 0, 4, 0, 79, 8, 0, 0, 0, 0, 0, 9, 30, 936, 2292, 872, 280, 107
'MUSCLE_diversified_replicate.acb.238.afa', 76.243, 15.067, 12.129, 4.543, 5.571, 54.0, 96, 1.371, 48.052, 6, 1, 6, 0, 4, 1, 80, 6, 0, 0, 0, 0, 1, 12, 28, 950, 2429, 1307, 280, 107
'MUSCLE_diversified_replicate.acb.242.afa', 73.7, 16.183, 7.6, 4.729, 4.586, 56.786, 94, 1.343, 52.638, 7, 1, 6, 0, 3, 0, 78, 9, 0, 0, 0, 0, 1, 12, 29, 1024, 2125, 1253, 280, 107
'MUSCLE_diversified_replicate.acb.246.afa', 77.243, 15.182, 7.514, 7.329, 6.357, 56.043, 91, 1.3, 51.934, 6, 1, 7, 0, 4, 0, 74, 7, 0, 0, 0, 0, 0, 9, 31, 1017, 2819, 972, 280, 107
'MUSCLE_diversified_replicate.acb.250.afa', 73.0, 15.777, 8.586, 4.5, 6.514, 53.4, 95, 1.357, 49.316, 8, 1, 5, 1, 5, 0, 77, 6, 0, 0, 0, 0, 1, 13, 30, 987, 2338, 1109, 280, 107
'MUSCLE_diversified_replicate.acb.254.afa', 73.614, 15.251, 9.271, 7.3, 4.671, 52.371, 95, 1.357, 48.042, 7, 1, 7, 0, 7, 0, 74, 7, 0, 0, 0, 0, 0, 9, 26, 942, 2425, 1056, 280, 107
'MUSCLE_diversified_replicate.acb.258.afa', 73.743, 15.686, 7.486, 5.671, 6.386, 54.2, 99, 1.414, 46.505, 6, 1, 7, 0, 6, 0, 80, 5, 0, 0, 0, 0, 1, 13, 26, 974, 2263, 1362, 280, 107
'MUSCLE_diversified_replicate.acb.26.afa', 74.6, 15.948, 5.743, 7.4, 4.686, 56.771, 98, 1.4, 50.653, 6, 1, 4, 1, 7, 0, 81, 2, 0, 0, 0, 0, 0, 9, 32, 1031, 2392, 1095, 280, 107
'MUSCLE_diversified_replicate.acb.262.afa', 70.814, 16.476, 8.443, 5.6, 2.729, 54.043, 98, 1.4, 52.561, 7, 0, 6, 1, 4, 0, 81, 7, 0, 0, 0, 0, 0, 11, 27, 978, 1875, 1286, 280, 107
'MUSCLE_diversified_replicate.acb.266.afa', 74.429, 15.689, 7.571, 4.6, 5.543, 56.714, 94, 1.343, 47.766, 4, 1, 4, 1, 6, 0, 80, 6, 0, 0, 0, 0, 1, 15, 27, 986, 2167, 1252, 280, 107
'MUSCLE_diversified_replicate.acb.270.afa', 73.629, 15.534, 9.443, 7.243, 3.729, 53.214, 96, 1.371, 54.573, 7, 1, 4, 1, 4, 2, 81, 10, 0, 0, 0, 0, 1, 13, 29, 954, 2237, 1181, 280, 107
'MUSCLE_diversified_replicate.acb.274.afa', 73.743, 15.659, 8.529, 5.586, 4.614, 55.014, 101, 1.443, 50.426, 8, 1, 5, 1, 5, 1, 83, 6, 0, 0, 0, 0, 0, 11, 30, 967, 2254, 1111, 280, 107
'MUSCLE_diversified_replicate.acb.278.afa', 71.671, 15.958, 6.571, 6.529, 4.586, 53.986, 101, 1.443, 52.921, 6, 1, 5, 0, 6, 0, 84, 4, 0, 0, 0, 0, 0, 11, 28, 946, 2354, 805, 280, 107
'MUSCLE_diversified_replicate.acb.282.afa', 71.071, 15.713, 6.686, 8.257, 3.657, 52.471, 102, 1.457, 48.549, 6, 2, 7, 0, 4, 0, 85, 2, 0, 0, 0, 0, 0, 10, 30, 912, 2077, 1288, 280, 107
'MUSCLE_diversified_replicate.acb.286.afa', 77.157, 16.029, 9.443, 4.643, 3.7, 59.371, 95, 1.357, 56.516, 9, 0, 5, 0, 3, 0, 78, 7, 0, 0, 0, 0, 2, 13, 24, 1109, 2493, 1304, 280, 107
'MUSCLE_diversified_replicate.acb.290.afa', 77.043, 15.637, 7.571, 8.229, 5.543, 55.7, 93, 1.329, 58.043, 5, 1, 4, 0, 4, 1, 80, 6, 0, 0, 0, 0, 2, 12, 26, 1046, 2611, 923, 280, 107
'MUSCLE_diversified_replicate.acb.294.afa', 73.629, 15.398, 8.471, 7.357, 4.514, 53.286, 101, 1.443, 52.158, 6, 1, 7, 0, 4, 0, 84, 3, 0, 0, 0, 0, 0, 10, 32, 943, 2562, 987, 280, 107
'MUSCLE_diversified_replicate.acb.298.afa', 71.986, 15.457, 8.629, 8.186, 4.671, 50.5, 95, 1.357, 48.905, 6, 2, 7, 0, 5, 1, 77, 5, 0, 0, 0, 0, 0, 10, 31, 917, 2197, 1170, 280, 107
'MUSCLE_diversified_replicate.acb.30.afa', 73.314, 15.587, 9.343, 6.329, 5.457, 52.186, 99, 1.414, 49.242, 10, 1, 5, 1, 4, 1, 80, 5, 0, 0, 0, 0, 2, 13, 29, 968, 2025, 1553, 280, 107
'MUSCLE_diversified_replicate.acb.302.afa', 76.543, 15.034, 10.214, 6.471, 5.514, 54.343, 100, 1.429, 49.06, 6, 1, 8, 1, 6, 0, 80, 7, 0, 0, 0, 0, 0, 9, 32, 964, 2572, 1234, 280, 107
'MUSCLE_diversified_replicate.acb.306.afa', 71.671, 16.0, 6.7, 5.543, 6.3, 53.129, 104, 1.486, 46.721, 10, 2, 6, 0, 4, 0, 84, 7, 0, 0, 0, 0, 1, 12, 29, 956, 2014, 1384, 280, 107
'MUSCLE_diversified_replicate.acb.310.afa', 77.329, 14.881, 11.329, 9.357, 2.743, 53.9, 100, 1.429, 51.9, 9, 0, 7, 0, 3, 1, 81, 8, 0, 0, 0, 0, 0, 10, 31, 995, 2626, 1173, 280, 107
'MUSCLE_diversified_replicate.acb.314.afa', 75.686, 15.428, 11.171, 3.8, 5.586, 55.129, 95, 1.357, 48.547, 9, 2, 4, 1, 4, 0, 78, 8, 0, 0, 0, 0, 2, 13, 26, 1010, 2323, 1181, 280, 107
'MUSCLE_diversified_replicate.acb.318.afa', 75.971, 15.449, 11.2, 6.414, 3.643, 54.714, 96, 1.371, 53.104, 5, 0, 6, 0, 4, 0, 81, 8, 0, 0, 0, 0, 0, 9, 33, 968, 2526, 1185, 280, 107
'MUSCLE_diversified_replicate.acb.322.afa', 72.814, 15.858, 7.614, 5.471, 6.457, 53.271, 92, 1.314, 50.946, 9, 1, 5, 0, 3, 1, 75, 9, 0, 0, 0, 0, 2, 13, 27, 957, 2087, 1273, 280, 107
'MUSCLE_diversified_replicate.acb.326.afa', 74.614, 15.181, 10.386, 7.329, 3.729, 53.171, 97, 1.386, 49.959, 8, 1, 6, 1, 5, 0, 78, 8, 0, 0, 0, 0, 0, 11, 32, 943, 2255, 1476, 280, 107
'MUSCLE_diversified_replicate.acb.330.afa', 77.086, 15.083, 8.514, 6.314, 5.543, 56.714, 88, 1.257, 53.966, 4, 1, 3, 0, 4, 1, 77, 8, 0, 0, 0, 0, 1, 14, 28, 987, 2346, 1366, 280, 107
'MUSCLE_diversified_replicate.acb.334.afa', 76.257, 15.601, 8.457, 8.143, 4.629, 55.029, 90, 1.286, 54.744, 5, 0, 5, 0, 4, 0, 76, 10, 0, 0, 0, 0, 0, 10, 33, 1010, 2444, 1232, 280, 107
'MUSCLE_diversified_replicate.acb.338.afa', 72.686, 16.272, 6.629, 4.686, 5.6, 55.771, 93, 1.329, 55.194, 3, 0, 6, 0, 3, 1, 81, 8, 0, 0, 0, 0, 2, 11, 27, 1018, 1985, 1564, 280, 107
'MUSCLE_diversified_replicate.acb.34.afa', 71.814, 15.996, 8.543, 6.357, 3.757, 53.157, 95, 1.357, 52.189, 7, 2, 6, 0, 3, 1, 79, 5, 0, 0, 0, 0, 0, 10, 29, 974, 2316, 911, 280, 107
'MUSCLE_diversified_replicate.acb.342.afa', 73.586, 16.181, 9.4, 7.443, 1.914, 54.829, 96, 1.371, 53.688, 5, 1, 6, 0, 4, 0, 81, 9, 0, 0, 0, 0, 0, 10, 31, 1026, 2197, 1418, 280, 107
'MUSCLE_diversified_replicate.acb.346.afa', 75.271, 15.434, 7.371, 6.414, 5.586, 55.9, 100, 1.429, 52.7, 7, 1, 5, 0, 2, 0, 86, 6, 0, 0, 0, 0, 1, 13, 31, 986, 2431, 1292, 280, 107
'MUSCLE_diversified_replicate.acb.350.afa', 73.343, 16.017, 7.486, 6.457, 3.671, 55.729, 95, 1.357, 53.568, 8, 0, 5, 0, 4, 1, 78, 4, 0, 0, 0, 0, 0, 9, 32, 1000, 2338, 993, 280, 107
'MUSCLE_diversified_replicate.acb.354.afa', 69.1, 16.624, 4.786, 4.629, 4.671, 55.014, 92, 1.314, 54.891, 4, 0, 5, 0, 5, 1, 78, 10, 0, 0, 0, 0, 0, 10, 27, 967, 1637, 1594, 280, 107
'MUSCLE_diversified_replicate.acb.358.afa', 72.4, 15.977, 9.271, 3.657, 5.629, 53.843, 95, 1.357, 47.758, 8, 0, 5, 0, 6, 1, 76, 8, 0, 0, 0, 0, 2, 11, 33, 933, 2534, 682, 280, 107
'MUSCLE_diversified_replicate.acb.362.afa', 75.3, 14.99, 11.314, 7.2, 4.6, 52.186, 92, 1.314, 50.413, 6, 1, 5, 0, 6, 1, 75, 10, 0, 0, 0, 0, 1, 13, 28, 909, 2183, 1412, 280, 107
'MUSCLE_diversified_replicate.acb.366.afa', 70.957, 15.752, 8.7, 7.186, 5.471, 49.6, 93, 1.329, 48.763, 8, 2, 6, 0, 4, 1, 75, 11, 0, 0, 0, 0, 1, 12, 30, 949, 2000, 1163, 280, 107
'MUSCLE_diversified_replicate.acb.370.afa', 75.043, 15.414, 8.443, 8.971, 4.643, 52.986, 93, 1.329, 52.796, 5, 0, 5, 0, 5, 2, 78, 7, 0, 0, 0, 0, 0, 9, 32, 986, 2588, 978, 280, 107
'MUSCLE_diversified_replicate.acb.374.afa', 77.1, 14.743, 12.943, 6.371, 6.457, 51.329, 96, 1.371, 47.76, 8, 0, 6, 3, 7, 1, 75, 3, 0, 0, 0, 0, 1, 14, 30, 956, 2487, 1231, 280, 107
'MUSCLE_diversified_replicate.acb.378.afa', 73.7, 15.79, 10.329, 5.586, 3.686, 54.1, 97, 1.386, 49.629, 6, 1, 6, 1, 5, 1, 80, 6, 0, 0, 0, 0, 0, 12, 28, 998, 2256, 1413, 280, 107
'MUSCLE_diversified_replicate.acb.38.afa', 75.486, 15.456, 8.529, 7.314, 4.714, 54.929, 100, 1.429, 51.62, 5, 0, 5, 0, 7, 1, 83, 5, 0, 0, 0, 0, 0, 11, 30, 998, 2248, 1362, 280, 107
'MUSCLE_diversified_replicate.acb.382.afa', 72.786, 15.48, 10.4, 3.771, 6.329, 52.286, 96, 1.371, 51.604, 10, 1, 3, 0, 2, 0, 81, 9, 0, 0, 0, 0, 2, 12, 30, 931, 2329, 905, 280, 107
'MUSCLE_diversified_replicate.acb.386.afa', 74.629, 15.58, 10.329, 4.614, 4.629, 55.057, 89, 1.271, 53.236, 4, 0, 5, 0, 4, 0, 76, 11, 0, 0, 0, 0, 1, 16, 26, 1000, 2024, 1590, 280, 107
'MUSCLE_diversified_replicate.acb.390.afa', 71.643, 15.657, 8.486, 6.357, 5.543, 51.257, 95, 1.357, 50.842, 6, 1, 4, 0, 4, 2, 81, 5, 0, 0, 0, 0, 0, 8, 32, 953, 2244, 904, 280, 107
'MUSCLE_diversified_replicate.acb.394.afa', 75.514, 15.781, 8.586, 5.471, 5.571, 55.886, 91, 1.3, 52.341, 8, 0, 3, 0, 6, 1, 74, 12, 0, 0, 0, 0, 2, 13, 26, 1037, 2250, 1313, 280, 107
