code,taxa_num,constant_sites_pct,n_unique_sites,pypythia_msa_difficulty,entropy_mean,entropy_median,entropy_var,entropy_pct_25,entropy_pct_75,entropy_min,entropy_max,av_gaps,msa_len,seq_max_len,seq_min_len,total_gaps,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_three_plus,avg_unique_gap,num_unique_gaps,gaps_1seq_len1,gaps_2seq_len1,gaps_all_except_1_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_all_except_1_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_all_except_1_len3,gaps_1seq_len3plus,gaps_2seq_len3plus,gaps_all_except_1_len3plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,msa_path,sp_score,normalized_sp_score,score
RNF145,40,0.844416562,527,-1,0.095940526,0.095940526,0.088706585,0,0,0,2.128500503,3.87700387,797,476,415,3618,1658,650,194,1116,7.888888889,99,32,3,15,11,1,2,12,0,1,44,3,5,216,123,56,248,/Users/kpolonsky/Downloads/TEST//MSAs//RNF145_TRUE.fas,1909409.5,0.9991,0.0208
ATG13,40,0.836276083,423,-1,0.113039764,0.113039764,0.112300535,0,0,0,2.15176971,3.675788674,623,404,361,2631,1230,630,147,624,4.22826087,92,35,6,5,23,0,4,7,0,1,27,6,2,180,99,36,175,/Users/kpolonsky/Downloads/TEST//MSAs//ATG13_TRUE.fas,1563022,0.9978,0.0209
CASP9,40,0.738768719,491,-1,0.201316525,0.201316525,0.176828401,0,0.121692403,0,2.319466567,4.217492711,601,272,211,3430,1295,669,258,1208,8.366412214,131,34,7,1,18,6,0,16,5,0,63,6,3,36,79,52,248,/Users/kpolonsky/Downloads/TEST//MSAs//CASP9_TRUE.fas,744314,0.9981,0.079
KAT6A,40,0.806464981,1407,-1,0.141213375,0.141213375,0.142038845,0,0,0,2.539317444,3.66820434,2413,1394,1275,11706,5803,1798,1002,3103,5.922580645,310,102,16,38,54,10,11,22,7,1,132,17,16,599,370,187,810,/Users/kpolonsky/Downloads/TEST//MSAs//KAT6A_TRUE.fas,5254882,0.9967,0.0276
GLDN,40,0.778900112,587,-1,0.145277205,0.145277205,0.121039113,0,0,0,1.875485699,4.519234812,891,396,323,4757,1647,915,516,1679,8.609929078,141,35,2,10,21,3,6,14,3,5,71,4,5,95,110,74,417,/Users/kpolonsky/Downloads/TEST//MSAs//GLDN_TRUE.fas,1272693,0.9967,0.047
FN1,40,0.819470699,1795,-1,0.135210315,0.135210315,0.141187662,0,0,0,2.584554836,3.875204841,3174,1687,1554,15866,7281,2623,1566,4396,6.995951417,494,159,19,41,71,6,11,40,3,8,224,22,13,615,498,200,1233,/Users/kpolonsky/Downloads/TEST//MSAs//FN1_TRUE.fas,6401537,0.9968,0.035
ZNF609,40,0.84735023,940,-1,0.0962755,0.0962755,0.090032219,0,0,0,2.24686526,4.036030497,1736,999,856,8132,3567,1555,742,2268,7.048387097,248,89,19,23,41,1,7,20,2,6,98,11,10,313,353,132,617,/Users/kpolonsky/Downloads/TEST//MSAs//ZNF609_TRUE.fas,3780366.5,1.0035,0.0347
KLF3,40,0.860706861,342,-1,0.146762693,0.146762693,0.21010978,0,0,0,2.454554906,3.544778761,481,244,180,2825,1235,457,415,718,7.146067416,89,30,5,7,15,2,0,7,1,2,37,6,3,62,73,42,192,/Users/kpolonsky/Downloads/TEST//MSAs//KLF3_TRUE.fas,889671.5,1.0007,0.0567
ARFIP1,40,0.767624021,296,-1,0.131880891,0.131880891,0.09541649,0,0,0,1.83513902,3.309927361,383,265,227,1652,800,287,85,480,4.770491803,61,25,1,6,11,0,1,4,0,0,21,2,2,120,74,25,110,/Users/kpolonsky/Downloads/TEST//MSAs//ARFIP1_TRUE.fas,1036702.5,0.9991,0.0242
COG2,40,0.76993865,686,-1,0.164322975,0.164322975,0.153517485,0,0,0,2.443840319,4.132974482,978,507,414,5016,2312,835,404,1465,7.197530864,162,52,7,12,27,4,4,15,3,0,68,6,3,148,124,52,393,/Users/kpolonsky/Downloads/TEST//MSAs//COG2_TRUE.fas,1661061.5,0.999,0.0417
MKKS,40,0.725400458,639,-1,0.176851055,0.176851055,0.135837337,0,0.124250837,0,2.146288202,4.346693387,874,421,351,4491,1816,916,379,1380,5.460992908,141,48,8,7,28,3,5,15,1,2,50,12,11,130,86,52,409,/Users/kpolonsky/Downloads/TEST//MSAs//MKKS_TRUE.fas,1312177,0.9954,0.0467
FBXO38,40,0.767259786,833,-1,0.131796481,0.131796481,0.091302251,0,0,0,1.991119349,3.924296046,1405,896,729,6499,3031,1146,509,1813,6.33557047,149,56,13,31,24,1,8,16,3,5,53,11,14,387,200,78,482,/Users/kpolonsky/Downloads/TEST//MSAs//FBXO38_TRUE.fas,3210342,0.999,0.0253
CNOT11,40,0.789004458,489,-1,0.146243447,0.146243447,0.136340868,0,0,0,2.158885653,4.161300406,673,397,310,3199,1501,521,227,950,7.579545455,88,33,8,7,11,3,1,5,0,1,39,7,4,137,95,54,236,/Users/kpolonsky/Downloads/TEST//MSAs//CNOT11_TRUE.fas,1294158.5,0.9931,0.0373
EDNRA,40,0.837944664,356,-1,0.108289735,0.108289735,0.098807443,0,0,0,2.134485044,4.860176991,506,323,274,1695,485,318,225,667,5.078431373,51,16,3,4,11,1,2,6,1,2,18,3,3,145,68,31,152,/Users/kpolonsky/Downloads/TEST//MSAs//EDNRA_TRUE.fas,1252185.5,0.9962,0.0211
ART3,40,0.715447154,507,-1,0.183788715,0.183788715,0.143006554,0,0.129038157,0,2.542778518,5.015298317,738,292,214,3922,1463,465,382,1612,8.456896552,116,37,5,5,15,1,1,9,1,0,55,12,4,59,73,29,379,/Users/kpolonsky/Downloads/TEST//MSAs//ART3_TRUE.fas,714390.5,0.9988,0.1168
HNRNPLL,40,0.881154499,354,-1,0.068824957,0.068824957,0.064046887,0,0,0,2.328069949,3.638076152,589,388,348,2495,1281,357,163,694,4.166666667,66,26,3,13,12,1,4,8,1,1,20,2,6,220,99,22,184,/Users/kpolonsky/Downloads/TEST//MSAs//HNRNPLL_TRUE.fas,1643172.5,1.0006,0.0149
MEF2C,40,0.881974249,240,-1,0.086324602,0.086324602,0.095966256,0,0,0,2.30855663,4.731651376,466,338,291,1308,522,223,84,479,4.041666667,24,14,1,5,2,3,2,2,3,1,6,4,6,221,27,40,135,/Users/kpolonsky/Downloads/TEST//MSAs//MEF2C_TRUE.fas,1428291.5,0.9991,0.0052
LACTB2,40,0.720588235,326,-1,0.168923858,0.168923858,0.13450435,0,0.119246926,0,1.841034998,3.817446043,408,219,178,2224,975,457,190,602,5.368421053,57,20,0,8,8,1,3,4,1,1,25,3,3,84,65,10,165,/Users/kpolonsky/Downloads/TEST//MSAs//LACTB2_TRUE.fas,728958.5,0.9925,0.047
ORC4,40,0.768181818,312,-1,0.114604588,0.114604588,0.079784027,0,0,0,1.702909887,3.317241379,440,301,254,1885,715,312,195,663,5.528301887,53,21,4,9,11,0,2,2,0,4,19,1,4,168,85,19,124,/Users/kpolonsky/Downloads/TEST//MSAs//ORC4_TRUE.fas,1247165.5,1.0001,0.0126
SERINC3,40,0.745578231,518,-1,0.167332867,0.167332867,0.137210648,0,0.116906849,0,2.023144634,4.52368758,735,335,239,3905,1627,658,246,1374,8.277777778,144,35,4,3,21,0,0,17,4,1,71,6,3,62,70,55,350,/Users/kpolonsky/Downloads/TEST//MSAs//SERINC3_TRUE.fas,986683,1.003,0.0621
RNF214,40,0.79088785,528,-1,0.119127341,0.119127341,0.091697931,0,0,0,2.20856103,3.978963186,856,502,416,3993,1637,807,391,1158,6.823529412,85,23,6,20,20,1,6,6,0,2,36,4,6,250,94,45,287,/Users/kpolonsky/Downloads/TEST//MSAs//RNF214_TRUE.fas,1856223.5,0.999,0.0349
CPNE2,40,0.808290155,557,-1,0.141194159,0.141194159,0.137993634,0,0,0,2.472453644,3.776210625,772,398,321,4254,1763,823,415,1253,6.41025641,117,46,13,10,15,3,2,9,3,0,47,12,3,130,94,51,300,/Users/kpolonsky/Downloads/TEST//MSAs//CPNE2_TRUE.fas,1369941,0.9942,0.0451
GCLM,40,0.80952381,190,-1,0.111886749,0.111886749,0.102196365,0,0,0,2.25444297,2.591273375,252,191,155,1123,539,221,116,247,5,38,10,3,4,4,2,2,7,0,1,17,0,1,84,63,16,49,/Users/kpolonsky/Downloads/TEST//MSAs//GCLM_TRUE.fas,785698.5,0.9986,0.0125
MPP7,40,0.819571865,473,-1,0.125801974,0.125801974,0.13076992,0,0,0,2.332378726,3.22907489,654,416,340,3405,1768,583,156,898,6.273809524,84,36,5,12,9,1,4,8,0,1,31,4,5,156,114,55,237,/Users/kpolonsky/Downloads/TEST//MSAs//MPP7_TRUE.fas,1523012,0.9987,0.0199
WDR3,40,0.835782195,671,-1,0.117608435,0.117608435,0.121999547,0,0,0,2.500746432,4.186025733,1157,699,534,5596,2395,950,762,1489,6.7625,160,58,6,17,21,3,3,15,2,4,66,7,9,254,183,65,459,/Users/kpolonsky/Downloads/TEST//MSAs//WDR3_TRUE.fas,2267081,0.9981,0.0349
SGMS2,40,0.832635983,323,-1,0.138802943,0.138802943,0.161142838,0,0,0,2.601867747,3.703213611,478,264,212,2645,1145,323,337,840,5.454545455,66,23,2,12,9,3,3,6,1,1,28,5,7,117,58,22,202,/Users/kpolonsky/Downloads/TEST//MSAs//SGMS2_TRUE.fas,884379.5,1.0008,0.037
SLC16A12,40,0.793594306,410,-1,0.134318387,0.134318387,0.118658859,0,0,0,2.100402779,4.246597278,562,344,271,2498,1197,235,382,684,5.315068493,73,24,5,8,9,1,0,8,0,3,32,6,5,121,81,45,185,/Users/kpolonsky/Downloads/TEST//MSAs//SLC16A12_TRUE.fas,1160646,1.0015,0.0327
HSPA13,40,0.744318182,377,-1,0.159206836,0.159206836,0.124868461,0,0.116906849,0,1.921273996,3.289445817,528,314,271,2833,1374,502,205,752,5.647058824,51,17,1,16,11,2,6,3,0,0,20,2,9,173,58,12,192,/Users/kpolonsky/Downloads/TEST//MSAs//HSPA13_TRUE.fas,1219612.5,1.0018,0.021
R3HDM1,40,0.783362218,689,-1,0.115971198,0.115971198,0.08704128,0,0,0,2.008265255,3.950546946,1154,766,685,4388,2124,475,355,1434,5.050847458,118,50,6,26,19,1,6,11,1,2,38,5,10,414,206,38,345,/Users/kpolonsky/Downloads/TEST//MSAs//R3HDM1_TRUE.fas,3075780.5,0.9998,0.0109
C17orf75,40,0.724077329,434,-1,0.148796114,0.148796114,0.105579202,0,0.119246926,0,2.106678482,4.086355786,569,303,216,2895,1279,387,483,746,5.787878788,99,33,6,7,20,1,0,8,2,0,38,4,6,87,84,42,245,/Users/kpolonsky/Downloads/TEST//MSAs//C17orf75_TRUE.fas,1050832,0.9949,0.055
SLC9A7,40,0.818906606,608,-1,0.126361987,0.126361987,0.122293045,0,0,0,2.324161248,4.06195547,878,493,435,4132,1533,602,424,1573,6.093023256,129,42,7,7,22,1,1,7,2,4,58,5,8,179,142,70,333,/Users/kpolonsky/Downloads/TEST//MSAs//SLC9A7_TRUE.fas,1804185.5,1,0.0232
GUCY1B3,40,0.844047619,542,-1,0.117424546,0.117424546,0.132297309,0,0,0,2.371222259,4.517530089,840,459,383,3822,1907,402,265,1248,5.561797753,89,32,5,19,16,2,1,13,2,0,28,4,10,188,121,36,389,/Users/kpolonsky/Downloads/TEST//MSAs//GUCY1B3_TRUE.fas,1641375.5,0.9933,0.0249
MGAT4A,40,0.819163293,463,-1,0.098318697,0.098318697,0.080513502,0,0,0,1.995522983,4.871076923,741,384,290,3250,1153,540,234,1323,8.673913043,92,23,5,8,9,2,3,7,0,2,53,7,8,142,93,49,351,/Users/kpolonsky/Downloads/TEST//MSAs//MGAT4A_TRUE.fas,1427297.5,1.0029,0.0285
CPVL,40,0.723214286,537,-1,0.197181486,0.197181486,0.170002239,0,0.121692403,0,2.023219134,3.172129215,672,351,311,4241,1864,871,271,1235,5.760330579,121,35,7,8,20,3,3,15,1,0,51,11,2,103,91,53,221,/Users/kpolonsky/Downloads/TEST//MSAs//CPVL_TRUE.fas,1095370,0.9937,0.0608
BEST3,40,0.78177458,651,-1,0.177590716,0.177590716,0.183809553,0,0,0,2.486298597,3.53718657,834,449,386,4706,1925,858,689,1234,6.888888889,153,52,8,8,22,4,1,12,5,4,67,6,5,107,128,90,320,/Users/kpolonsky/Downloads/TEST//MSAs//BEST3_TRUE.fas,1522994,0.9947,0.0514
DPF2,40,0.86637931,330,-1,0.083583762,0.083583762,0.083651782,0,0,0,2.143626286,3.85209609,464,285,242,2123,842,432,142,707,5.088235294,68,24,6,6,17,2,3,6,0,1,21,2,5,121,78,34,159,/Users/kpolonsky/Downloads/TEST//MSAs//DPF2_TRUE.fas,1135735,0.9985,0.021
TM9SF3,40,0.846007605,274,-1,0.08771169,0.08771169,0.078471354,0,0,0,1.945505405,2.954251884,526,412,372,1858,1106,202,159,391,3.711111111,45,20,1,14,10,0,3,5,1,0,10,2,6,284,72,14,117,/Users/kpolonsky/Downloads/TEST//MSAs//TM9SF3_TRUE.fas,1755679.5,1.0001,0.0035
MAPKAPK3,40,0.826693227,379,-1,0.111928075,0.111928075,0.101392074,0,0,0,2.041166914,4.249468763,502,278,220,2353,842,488,336,687,7.444444444,54,21,2,5,2,2,3,7,1,0,24,4,4,92,65,25,203,/Users/kpolonsky/Downloads/TEST//MSAs//MAPKAPK3_TRUE.fas,1052327,0.9987,0.0251
TMF1,40,0.752688172,961,-1,0.149251524,0.149251524,0.109710808,0,0,0,2.031886228,4.027529991,1395,773,704,6502,2855,1161,514,1972,7.110526316,190,52,6,17,23,4,10,26,3,1,89,3,13,283,239,121,502,/Users/kpolonsky/Downloads/TEST//MSAs//TMF1_TRUE.fas,2927119,0.9947,0.0275
LIPM,40,0.796666667,457,-1,0.147280115,0.147280115,0.142096011,0,0,0,2.417052303,4.007565789,600,320,252,3040,1357,494,304,885,7.759036145,83,21,3,3,10,0,5,6,1,0,46,3,4,81,104,35,242,/Users/kpolonsky/Downloads/TEST//MSAs//LIPM_TRUE.fas,1080972,0.9925,0.0407
ASXL2,40,0.710669078,1115,-1,0.177025335,0.177025335,0.132762839,0,0.12297162,0,2.341251419,3.606875223,1659,947,833,8407,4152,1403,901,1951,6.022304833,269,81,12,16,51,6,8,27,2,8,110,12,9,290,308,164,589,/Users/kpolonsky/Downloads/TEST//MSAs//ASXL2_TRUE.fas,3506068,0.9976,0.0385
PLEKHA3,40,0.838596491,181,-1,0.102391416,0.102391416,0.082560959,0,0,0,1.543495684,3.173228346,285,212,180,1143,543,272,154,174,5.333333333,27,6,1,3,4,2,3,3,0,3,14,3,2,113,53,17,82,/Users/kpolonsky/Downloads/TEST//MSAs//PLEKHA3_TRUE.fas,851654,0.9991,0.0051
CD53,40,0.73630137,245,-1,0.171228333,0.171228333,0.149331134,0,0.119246926,0,2.151697747,2.85559762,292,175,142,1849,868,349,200,432,5.769230769,52,12,3,4,12,2,2,8,2,1,20,3,1,51,64,28,109,/Users/kpolonsky/Downloads/TEST//MSAs//CD53_TRUE.fas,609479,1.0021,0.0383
GPHN,40,0.851156069,368,-1,0.085622744,0.085622744,0.074558385,0,0,0,2.13079891,3.297130243,692,516,477,2265,1026,393,285,561,4.516129032,62,26,3,16,13,0,3,7,0,6,16,2,5,315,129,21,143,/Users/kpolonsky/Downloads/TEST//MSAs//GPHN_TRUE.fas,2284019,1.0005,0.008
F13B,40,0.781942078,786,-1,0.147153046,0.147153046,0.127568361,0,0,0,2.35460224,4.743431722,1174,479,402,6166,2258,893,532,2483,7.370967742,186,52,8,10,31,8,2,13,2,0,90,11,10,143,127,82,596,/Users/kpolonsky/Downloads/TEST//MSAs//F13B_TRUE.fas,1531383,0.9911,0.058
TRAT1,40,0.656140351,249,-1,0.220060423,0.220060423,0.149132621,0,0.314123026,0,1.810995953,3.210757946,285,150,102,2045,993,229,327,496,5.882352941,51,12,3,4,10,4,0,9,0,3,20,3,1,37,33,12,134,/Users/kpolonsky/Downloads/TEST//MSAs//TRAT1_TRUE.fas,355630.5,0.9816,0.0791
HLTF,40,0.778776978,719,-1,0.126892991,0.126892991,0.098198004,0,0,0,2.028303542,3.786561265,1112,692,616,4807,2266,754,385,1402,6.133802817,142,47,2,18,22,7,3,13,1,2,60,5,7,311,194,68,329,/Users/kpolonsky/Downloads/TEST//MSAs//HLTF_TRUE.fas,2762623.5,0.9973,0.0195
GPAM,40,0.800610376,703,-1,0.145043194,0.145043194,0.144296244,0,0,0,2.362449833,3.156887077,983,566,488,5641,2378,1062,896,1305,5.273255814,172,48,4,12,34,2,5,18,1,8,72,9,3,192,176,80,361,/Users/kpolonsky/Downloads/TEST//MSAs//GPAM_TRUE.fas,2050687,0.9979,0.0273
DCLRE1C,40,0.741798942,682,-1,0.168316078,0.168316078,0.13407877,0,0.116906849,0,2.315836449,3.830704117,945,488,416,5198,2541,1036,356,1265,6.386861314,137,51,6,11,23,5,5,10,1,1,53,8,6,158,128,76,422,/Users/kpolonsky/Downloads/TEST//MSAs//DCLRE1C_TRUE.fas,1604982.5,0.9902,0.0471
TP63,40,0.87037037,474,-1,0.103791836,0.103791836,0.126886919,0,0,0,2.685994206,3.625061546,810,479,416,4062,1944,846,153,1119,4.774509804,102,42,6,14,11,1,8,7,1,1,42,3,11,215,112,48,327,/Users/kpolonsky/Downloads/TEST//MSAs//TP63_TRUE.fas,1864878,1.0004,0.0223
SDE2,40,0.748551564,623,-1,0.179048993,0.179048993,0.146353608,0,0.116906849,0,1.991094151,5.514667303,863,325,229,4193,1399,640,503,1651,9.723684211,152,33,5,4,21,4,2,16,2,1,82,11,1,56,70,62,472,/Users/kpolonsky/Downloads/TEST//MSAs//SDE2_TRUE.fas,836098,0.9946,0.0972
BRS3,40,0.775047259,369,-1,0.135083338,0.135083338,0.107347373,0,0,0,1.96658323,3.518493835,529,294,245,3001,1448,455,357,741,4.957746479,71,31,1,13,11,1,2,5,2,1,24,1,4,136,75,20,184,/Users/kpolonsky/Downloads/TEST//MSAs//BRS3_TRUE.fas,990771.5,0.995,0.0489
NR1H3,40,0.829268293,442,-1,0.126189948,0.126189948,0.132422016,0,0,0,2.303106777,4.02808642,615,309,259,3240,1344,646,263,987,7.638888889,72,19,1,7,11,1,3,6,2,1,36,6,4,116,101,38,274,/Users/kpolonsky/Downloads/TEST//MSAs//NR1H3_TRUE.fas,1176974,1.0005,0.0337
COL9A1,40,0.76647681,878,-1,0.147120435,0.147120435,0.118935435,0,0,0,2.065269983,3.745778324,1229,647,567,6514,2642,1477,537,1858,6.263157895,190,58,5,12,32,6,9,22,1,3,78,10,4,231,179,81,488,/Users/kpolonsky/Downloads/TEST//MSAs//COL9A1_TRUE.fas,2339499,0.9939,0.0371
MXD1,40,0.839590444,232,-1,0.12624588,0.12624588,0.122568661,0,0,0,1.953515381,4.518684604,293,172,117,1338,426,214,223,475,6.088888889,45,20,4,2,3,0,0,2,1,2,20,0,1,49,43,16,105,/Users/kpolonsky/Downloads/TEST//MSAs//MXD1_TRUE.fas,533450,0.9954,0.0378
POLR3A,40,0.856253537,1089,-1,0.114482276,0.114482276,0.129628498,0,0,0,2.512672731,3.932111177,1767,977,876,8455,3601,1714,599,2541,7.27510917,229,64,7,21,31,4,5,28,8,4,106,8,13,355,291,123,667,/Users/kpolonsky/Downloads/TEST//MSAs//POLR3A_TRUE.fas,3773164.5,0.998,0.0278
AATF,40,0.750728863,532,-1,0.153467087,0.153467087,0.12499055,0,0,0,2.070656695,3.376439791,686,384,346,3820,1645,745,329,1101,6.806122449,98,20,5,10,23,4,4,11,2,1,44,5,3,154,98,61,250,/Users/kpolonsky/Downloads/TEST//MSAs//AATF_TRUE.fas,1431132.5,0.9976,0.0369
C9orf72,40,0.85,341,-1,0.117420059,0.117420059,0.125567503,0,0,0,2.196767571,3.557959184,540,355,287,2450,1253,380,146,671,5.492537313,67,22,5,13,10,0,1,9,1,1,26,1,6,189,95,27,196,/Users/kpolonsky/Downloads/TEST//MSAs//C9orf72_TRUE.fas,1372661.5,0.993,0.0222
